employee_id,age,attrition,daily_rate,distance_from_home,education,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_satisfaction,monthly_income,monthly_rate,num_companies_worked,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager,business_travel_Non-Travel,business_travel_Travel_Frequently,business_travel_Travel_Rarely,department_Human Resources,department_Research & Development,department_Sales,education_field_Human Resources,education_field_Life Sciences,education_field_Marketing,education_field_Medical,education_field_Other,education_field_Technical Degree,job_role_Healthcare Representative,job_role_Human Resources,job_role_Laboratory Technician,job_role_Manager,job_role_Manufacturing Director,job_role_Research Director,job_role_Research Scientist,job_role_Sales Executive,job_role_Sales Representative,marital_status_Divorced,marital_status_Married,marital_status_Single
864,0.75,0,0.17236467236467237,0.16666666666666666,3,4,0,0.25,3,3,1,1.0913091309130913,0.4196594302316197,0.6666666666666666,1,-0.3333333333333333,3,3,1,1.0,-1.0,3,0.0,0.2,-0.3333333333333333,-0.2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
792,-0.8333333333333334,0,-0.3333333333333333,-0.5,2,1,1,0.16666666666666666,1,1,4,-0.08159149248258159,-0.7062383988378662,0.3333333333333333,0,0.0,3,1,1,-0.4444444444444444,-1.0,3,-0.5,-0.2,0.3333333333333333,-0.6,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
49,-0.08333333333333333,0,0.11538461538461539,-0.4166666666666667,3,4,1,0.8888888888888888,3,1,4,-0.5124679134580125,-0.3512226616092325,-0.3333333333333333,0,-0.16666666666666666,3,1,0,-0.7777777777777778,0.0,3,-0.5,-0.2,0.3333333333333333,-0.2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
655,-0.75,0,-0.01566951566951567,-0.08333333333333333,4,1,1,0.027777777777777776,2,1,3,-0.4807480748074808,-0.7284319263981922,-0.6666666666666666,0,-0.3333333333333333,3,3,2,-0.3333333333333333,2.0,2,0.0,0.0,-0.3333333333333333,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
194,-0.5,0,-0.5284900284900285,0.9166666666666666,3,1,1,0.2777777777777778,3,1,3,-0.39915658232489915,0.7966265838108304,-0.3333333333333333,0,0.0,3,3,0,-0.4444444444444444,1.0,2,0.0,0.2,-0.3333333333333333,0.2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1025,0.4166666666666667,0,-0.37037037037037035,0.0,2,4,1,-0.6388888888888888,3,2,3,0.03557022368903557,0.7531272697925914,1.3333333333333333,0,0.0,3,2,0,-0.1111111111111111,3.0,3,-0.5,-0.2,0.3333333333333333,-0.4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
215,0.3333333333333333,0,-0.254985754985755,-0.25,4,3,0,0.05555555555555555,2,3,4,1.1085441877521085,-0.44282140263094183,1.6666666666666667,0,-0.5,3,1,1,0.6666666666666666,-1.0,2,1.1666666666666667,1.6,0.3333333333333333,1.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
762,1.6666666666666667,0,0.03276353276353276,0.16666666666666666,3,3,0,0.4444444444444444,3,4,4,1.154015401540154,0.5149705431361472,1.6666666666666667,0,-0.5,3,3,0,2.3333333333333335,-2.0,2,0.8333333333333334,0.8,0.0,-0.4,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1392,0.4166666666666667,0,0.5569800569800569,1.25,3,4,1,0.2777777777777778,3,2,4,0.12064539787312065,-0.006940521346138326,0.3333333333333333,1,0.0,3,1,2,0.3333333333333333,1.0,2,0.16666666666666666,-0.2,0.6666666666666666,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1523,0.6666666666666666,0,-0.9586894586894587,1.75,3,4,0,-0.9166666666666666,3,4,1,2.112027869453612,0.6484545234444354,0.3333333333333333,0,-0.16666666666666666,3,3,1,1.6666666666666667,-2.0,4,2.5,0.6,4.333333333333333,2.8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1409,1.3333333333333333,0,-0.7849002849002849,0.08333333333333333,4,3,1,-0.3055555555555556,3,1,1,-0.3408507517418409,0.2682592204019046,2.3333333333333335,0,-0.16666666666666666,3,3,0,0.3333333333333333,-1.0,1,0.0,0.2,-0.3333333333333333,0.2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1485,-0.16666666666666666,0,0.02849002849002849,0.6666666666666666,3,2,0,0.16666666666666666,3,4,1,2.2365236523652365,-0.17028488419013801,1.6666666666666667,0,0.0,3,4,2,0.7777777777777778,0.0,2,1.5,1.0,1.6666666666666667,1.2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1050,1.4166666666666667,0,-0.9757834757834758,-0.4166666666666667,3,3,1,-0.75,2,3,2,0.497983131646498,0.76652409006537,0.0,0,-0.3333333333333333,3,1,1,2.3333333333333335,-1.0,3,1.6666666666666667,0.8,1.6666666666666667,1.8,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
328,-0.25,1,-0.49002849002849,-0.4166666666666667,2,1,1,-0.7222222222222222,3,1,1,-0.3854052071873854,0.6028569122750383,1.6666666666666667,0,1.0,4,1,0,0.4444444444444444,0.0,4,0.6666666666666666,0.8,0.0,0.8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1308,1.8333333333333333,0,0.05555555555555555,1.3333333333333333,4,1,0,0.6388888888888888,3,1,3,-0.4468280161349468,0.9714308772496166,-0.3333333333333333,0,-0.3333333333333333,3,4,2,-0.7777777777777778,0.0,3,-0.5,-0.2,0.3333333333333333,-0.2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
306,0.08333333333333333,0,-0.20797720797720798,0.3333333333333333,3,2,0,-0.5,3,3,4,1.3524019068573525,-0.3214429828101041,-0.3333333333333333,1,0.0,3,3,3,0.1111111111111111,-2.0,3,0.8333333333333334,1.0,-0.3333333333333333,0.8,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2018,-0.9166666666666666,0,0.8162393162393162,0.08333333333333333,2,1,1,0.5555555555555556,3,2,3,0.01796846351301797,-0.028649826486966345,-0.6666666666666666,1,1.3333333333333333,4,2,1,-0.3333333333333333,0.0,2,0.0,0.0,-0.3333333333333333,0.2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1507,-0.6666666666666666,0,-0.48717948717948717,0.0,3,3,0,-0.2777777777777778,3,2,1,0.01631829849651632,-0.1785166653216044,-0.6666666666666666,0,0.0,3,4,0,-0.4444444444444444,2.0,3,-0.16666666666666666,-0.2,0.0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1344,-0.16666666666666666,0,0.1908831908831909,0.16666666666666666,3,4,0,0.5833333333333334,3,3,4,0.6767510084341768,-0.6896134291017674,-0.6666666666666666,0,-0.5,3,4,1,0.1111111111111111,-3.0,2,0.6666666666666666,0.8,0.0,0.6,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
920,0.5833333333333334,0,-0.9002849002849003,0.08333333333333333,3,1,1,-0.2777777777777778,3,2,2,-0.008067473414008068,0.7888790250988621,0.6666666666666666,0,1.1666666666666667,4,3,1,-0.5555555555555556,-1.0,4,-0.6666666666666666,-0.6,-0.3333333333333333,-0.6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
815,1.1666666666666667,0,-0.16809116809116809,-0.4166666666666667,3,3,0,-0.027777777777777776,3,4,3,2.3524019068573523,-0.5776773464611411,1.0,0,0.3333333333333333,3,4,0,2.3333333333333335,0.0,3,-0.16666666666666666,0.0,-0.3333333333333333,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1254,1.9166666666666667,0,-0.688034188034188,-0.3333333333333333,3,3,1,-0.4722222222222222,2,2,4,0.06637330399706637,0.1978048583649423,1.0,0,0.5,3,4,0,0.4444444444444444,-1.0,3,0.16666666666666666,-0.4,-0.3333333333333333,0.4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1382,0.16666666666666666,0,-0.16524216524216523,0.0,3,4,0,-0.2222222222222222,4,1,3,-0.40319031903190317,0.13792268582035347,-0.3333333333333333,0,-0.5,3,4,3,-0.5555555555555556,-1.0,3,-0.16666666666666666,-0.2,-0.3333333333333333,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
80,1.1666666666666667,0,0.2564102564102564,0.0,2,2,1,-0.6111111111111112,2,5,3,2.554272093876054,0.2148333467839561,1.0,1,-0.3333333333333333,3,4,1,2.2222222222222223,-1.0,2,3.6666666666666665,0.0,4.0,1.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1803,0.5,0,0.4544159544159544,0.5,3,2,0,0.8333333333333334,4,2,1,0.13366336633663367,-0.6733112743120007,1.0,0,0.6666666666666666,3,3,2,0.1111111111111111,-1.0,2,-0.8333333333333334,-0.6,-0.3333333333333333,-0.6,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
262,0.5833333333333334,0,0.7621082621082621,0.0,3,4,0,-0.7777777777777778,4,1,4,-0.4987165383204987,-0.7110806230328465,0.6666666666666666,0,0.0,3,4,3,-0.2222222222222222,0.0,4,0.0,0.2,0.3333333333333333,-0.2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
327,0.5833333333333334,0,0.32051282051282054,0.75,3,4,1,0.4166666666666667,3,4,4,2.063623028969564,-0.5080300217900089,1.0,1,1.3333333333333333,4,3,1,1.4444444444444444,0.0,3,2.0,2.0,0.0,1.2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
247,-0.16666666666666666,0,-0.2564102564102564,1.6666666666666667,2,4,1,0.8333333333333334,3,1,2,-0.458012467913458,-0.6721007182632556,0.0,0,0.16666666666666666,3,4,0,0.0,0.0,3,-0.3333333333333333,-0.2,0.0,-0.2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1665,1.5,0,-0.32051282051282054,1.25,5,2,1,0.7222222222222222,3,4,3,2.3133480014668133,0.3749495601646356,0.3333333333333333,0,1.8333333333333333,4,3,1,3.0,3.0,3,0.8333333333333334,1.0,1.0,0.8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1585,0.0,0,0.10683760683760683,-0.5,4,2,1,0.2222222222222222,3,2,3,0.3678034470113678,0.5978532806068921,1.3333333333333333,0,-0.16666666666666666,3,1,0,0.6666666666666666,2.0,3,-0.6666666666666666,-0.6,-0.3333333333333333,-0.6,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1457,0.8333333333333334,1,-0.6153846153846154,0.16666666666666666,3,1,0,-0.3611111111111111,3,3,4,0.9693802713604693,0.1571301751271084,0.6666666666666666,0,-0.5,3,1,1,2.111111111111111,-2.0,4,0.3333333333333333,0.8,1.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
714,-0.75,0,0.8561253561253561,-0.3333333333333333,1,4,1,0.16666666666666666,4,2,4,-0.0297029702970297,0.21257364215963198,-0.3333333333333333,1,1.0,4,2,2,-0.3333333333333333,0.0,3,0.16666666666666666,0.4,-0.3333333333333333,0.2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
932,0.25,1,0.4458689458689459,-0.08333333333333333,3,4,0,0.1388888888888889,3,1,1,-0.44096076274294094,-0.7857315793721249,1.6666666666666667,1,1.1666666666666667,4,4,0,-0.1111111111111111,-1.0,1,-0.5,-0.2,0.3333333333333333,-0.2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1179,-0.5,0,0.06125356125356125,0.25,3,3,0,0.19444444444444445,2,2,3,0.32434910157682434,-0.914615446695182,-0.3333333333333333,0,0.6666666666666666,3,1,1,0.1111111111111111,0.0,3,0.8333333333333334,0.0,0.0,0.2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1125,0.16666666666666666,0,-0.9672364672364673,-0.4166666666666667,2,4,0,-0.9166666666666666,3,3,2,0.4660799413274661,0.531030586716165,1.6666666666666667,0,0.3333333333333333,3,3,0,0.1111111111111111,-1.0,3,-0.6666666666666666,-0.6,-0.3333333333333333,-0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1464,-0.4166666666666667,1,-0.4074074074074074,-0.4166666666666667,3,2,0,0.8055555555555556,3,1,4,-0.1993032636596993,0.5683157130175127,1.3333333333333333,1,-0.16666666666666666,3,3,1,-0.2222222222222222,-1.0,1,-0.5,-0.2,0.3333333333333333,-0.2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1210,0.4166666666666667,1,0.13817663817663817,-0.16666666666666666,2,1,0,0.8333333333333334,2,1,1,-0.49541620828749544,0.5047211685901057,1.3333333333333333,0,0.5,3,1,1,-0.4444444444444444,-1.0,1,-0.6666666666666666,-0.6,-0.3333333333333333,-0.6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
510,-0.8333333333333334,1,-0.3333333333333333,-0.3333333333333333,1,3,0,0.2222222222222222,3,1,1,-0.31298129812981296,-0.6018077636994593,-0.6666666666666666,0,1.3333333333333333,4,3,0,-0.2222222222222222,-1.0,3,0.16666666666666666,0.2,-0.3333333333333333,0.2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1740,0.3333333333333333,0,-0.28205128205128205,0.0,4,2,0,0.6388888888888888,3,5,2,2.754675467546755,-0.7820192074893068,-0.3333333333333333,0,0.0,3,2,0,1.3333333333333333,0.0,2,2.6666666666666665,1.0,3.6666666666666665,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1927,-0.6666666666666666,0,-0.037037037037037035,-0.5,2,3,0,-0.6388888888888888,2,2,4,0.3712871287128713,0.4209506900169478,-0.3333333333333333,1,-0.3333333333333333,3,3,1,-0.2222222222222222,-1.0,3,0.3333333333333333,0.8,-0.3333333333333333,0.8,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
449,-0.75,0,-0.8532763532763533,-0.5,1,3,0,0.2222222222222222,3,2,2,0.28236156949028235,0.6511177467516746,-0.6666666666666666,1,-0.16666666666666666,3,4,1,-0.3333333333333333,-3.0,3,0.0,0.2,0.0,0.2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1256,1.0833333333333333,0,0.4116809116809117,-0.25,2,1,0,0.5555555555555556,2,5,3,2.548954895489549,-0.15454765555645225,0.0,0,-0.16666666666666666,3,3,1,1.5555555555555556,-1.0,4,-0.6666666666666666,-0.6,-0.3333333333333333,-0.6,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
362,-0.3333333333333333,0,-0.9700854700854701,-0.4166666666666667,1,4,0,0.5277777777777778,2,2,1,-0.4827649431609828,0.4598498910499556,0.6666666666666666,0,-0.16666666666666666,3,4,0,0.0,2.0,3,0.16666666666666666,-0.2,-0.3333333333333333,0.2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
10,1.9166666666666667,0,0.7336182336182336,-0.3333333333333333,3,3,1,0.4444444444444444,4,1,1,-0.3921892189218922,-0.3288677265757405,0.6666666666666666,1,1.0,4,1,3,0.3333333333333333,0.0,2,-0.6666666666666666,-0.6,-0.3333333333333333,-0.6,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
367,-0.4166666666666667,0,0.9316239316239316,1.3333333333333333,3,2,0,-0.027777777777777776,2,2,4,0.14173083975064174,0.0297796787991284,-0.6666666666666666,0,1.1666666666666667,4,2,1,0.1111111111111111,-1.0,3,0.6666666666666666,-0.6,2.0,1.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
51,0.0,0,0.06125356125356125,-0.16666666666666666,4,2,1,0.4722222222222222,2,1,1,-0.2548588192152549,-0.07804051327576467,2.3333333333333335,1,0.0,3,4,1,-0.3333333333333333,0.0,4,-0.6666666666666666,-0.4,-0.3333333333333333,-0.6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2010,-0.3333333333333333,0,-0.7720797720797721,1.8333333333333333,4,3,1,-0.4444444444444444,2,1,2,-0.36156949028236157,0.15172302477604713,-0.3333333333333333,0,-0.16666666666666666,3,3,0,-0.3333333333333333,0.0,3,0.16666666666666666,-0.2,1.0,-0.4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
747,-0.5,0,-0.43874643874643876,1.6666666666666667,5,3,0,0.9444444444444444,3,2,4,0.09075907590759076,0.9067871842466306,1.6666666666666667,0,1.5,4,4,1,0.1111111111111111,-1.0,2,0.5,0.8,2.0,0.8,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
155,0.0,0,0.16096866096866097,-0.3333333333333333,2,1,1,-0.7222222222222222,3,1,4,-0.3619361936193619,-0.9263174884997175,1.0,0,1.3333333333333333,4,1,1,-0.2222222222222222,-1.0,3,-0.6666666666666666,-0.6,-0.3333333333333333,-0.6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
904,0.08333333333333333,0,0.6310541310541311,1.0,2,1,0,-0.9166666666666666,3,3,2,0.5194352768610194,-0.74449196997821,-0.3333333333333333,1,-0.16666666666666666,3,4,0,0.1111111111111111,-1.0,3,0.8333333333333334,-0.6,-0.3333333333333333,1.2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1641,0.3333333333333333,0,-0.5142450142450142,0.75,3,3,1,0.5277777777777778,3,3,4,0.574990832416575,0.47687837946896944,1.3333333333333333,1,0.16666666666666666,3,4,0,1.0,-1.0,2,-0.16666666666666666,-0.2,0.6666666666666666,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
986,0.3333333333333333,1,0.9544159544159544,1.4166666666666667,3,2,1,0.9722222222222222,4,4,2,1.5374037403740375,0.2446937293196675,0.6666666666666666,1,0.3333333333333333,3,4,0,1.4444444444444444,-1.0,2,-0.6666666666666666,-0.6,-0.3333333333333333,-0.6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
140,1.9166666666666667,0,0.8703703703703703,-0.4166666666666667,4,3,1,-0.9166666666666666,2,5,4,2.5733406674000734,0.6361875554838189,2.3333333333333335,0,1.1666666666666667,4,4,1,2.3333333333333335,0.0,3,-0.3333333333333333,-0.2,0.3333333333333333,-0.2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1497,-0.5833333333333334,0,0.6225071225071225,1.0,3,3,0,0.3333333333333333,2,2,3,0.6987532086541988,0.7842789121136309,-0.3333333333333333,0,0.0,3,3,2,0.1111111111111111,0.0,3,0.8333333333333334,0.8,-0.3333333333333333,0.2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
653,-0.4166666666666667,0,-0.4045584045584046,-0.08333333333333333,4,1,0,0.027777777777777776,4,2,4,0.11936193619361936,-0.6311032200790897,0.6666666666666666,0,1.3333333333333333,4,4,2,0.4444444444444444,1.0,4,0.3333333333333333,0.8,1.3333333333333333,0.8,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1997,0.16666666666666666,0,-0.4287749287749288,-0.08333333333333333,4,1,0,0.19444444444444445,2,2,3,0.09387605427209388,0.01977241546283593,0.0,0,-0.5,3,4,1,0.1111111111111111,-2.0,3,0.5,0.0,2.0,0.8,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1200,0.6666666666666666,1,0.41025641025641024,0.25,4,3,0,0.8611111111111112,3,1,3,-0.3434176751008434,-0.2593011056411912,-0.3333333333333333,1,-0.5,3,3,0,-0.3333333333333333,1.0,3,0.16666666666666666,0.2,-0.3333333333333333,-0.2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
952,-0.9166666666666666,1,0.08262108262108261,1.0,2,3,0,-0.8055555555555556,2,1,2,-0.4393105977264393,0.38406908239851506,-0.3333333333333333,1,0.6666666666666666,3,3,3,-0.8888888888888888,-1.0,3,-0.6666666666666666,-0.6,-0.3333333333333333,-0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
26,-1.0,0,-0.19373219373219372,0.3333333333333333,2,1,1,0.8611111111111112,4,2,3,-0.14631463146314633,-0.46864659833750305,-0.6666666666666666,0,0.6666666666666666,3,4,1,-0.4444444444444444,2.0,2,-0.16666666666666666,-0.2,0.0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
334,0.4166666666666667,0,0.8575498575498576,1.0,2,3,0,-0.8055555555555556,3,2,1,-0.3184818481848185,0.47114841417157616,0.0,0,0.3333333333333333,3,1,2,0.8888888888888888,-1.0,2,-0.6666666666666666,-0.6,-0.3333333333333333,-0.6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
64,1.0,1,-0.2606837606837607,-0.5,2,1,0,0.9166666666666666,2,3,3,0.10487715438210488,0.42409813574368493,2.3333333333333335,1,-0.16666666666666666,3,4,0,1.5555555555555556,-1.0,3,-0.6666666666666666,-0.6,-0.3333333333333333,-0.6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
221,-0.6666666666666666,0,-0.5256410256410257,1.1666666666666667,3,3,0,-0.6388888888888888,3,1,4,-0.3843050971763843,-0.594544427406989,-0.3333333333333333,0,-0.5,3,3,1,-0.4444444444444444,-1.0,1,0.0,-0.2,-0.3333333333333333,-0.2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
591,0.5,0,0.9472934472934473,-0.16666666666666666,2,2,0,0.8888888888888888,3,1,3,-0.497983131646498,-0.38568315713017515,0.6666666666666666,0,0.5,3,4,1,-0.1111111111111111,1.0,3,-0.5,-0.2,0.3333333333333333,-0.6,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1016,-1.3333333333333333,1,0.41025641025641024,0.3333333333333333,3,4,1,0.9166666666666666,2,1,1,-0.40502383571690503,0.34186102816560404,-0.3333333333333333,1,0.16666666666666666,3,1,0,-0.8888888888888888,-1.0,3,-0.6666666666666666,-0.6,-0.3333333333333333,-0.6,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1885,0.08333333333333333,0,-0.037037037037037035,0.0,4,4,0,0.3611111111111111,3,2,1,-0.09625962596259625,-0.03639738519893471,1.0,1,1.3333333333333333,4,3,1,0.7777777777777778,-1.0,3,0.0,0.0,-0.3333333333333333,0.2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1249,-0.5833333333333334,0,0.2863247863247863,-0.5,3,1,1,0.8888888888888888,3,1,4,-0.19233590025669234,-0.681220240497135,-0.3333333333333333,0,0.16666666666666666,3,1,3,-0.6666666666666666,2.0,3,-0.3333333333333333,-0.2,0.0,-0.2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1479,-0.5,0,0.782051282051282,0.75,1,4,0,0.8611111111111112,3,2,3,0.09020902090209021,-0.8958114760713421,2.0,0,0.16666666666666666,3,3,2,-0.5555555555555556,-1.0,2,-0.5,-0.4,0.3333333333333333,-0.2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
411,-1.5,0,0.004273504273504274,0.25,3,4,1,0.1111111111111111,2,1,3,-0.6617161716171617,-0.34823662335566136,-0.3333333333333333,0,-0.3333333333333333,3,1,0,-1.0,-1.0,3,-0.8333333333333334,-0.6,-0.3333333333333333,-0.6,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1560,-0.25,0,0.6168091168091168,0.08333333333333333,4,1,0,-0.5277777777777778,3,2,1,0.29024569123579025,-0.2784278912113631,0.0,0,-0.16666666666666666,3,4,1,-0.1111111111111111,3.0,1,-0.5,-0.2,0.3333333333333333,-0.2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
238,0.0,0,0.9558404558404558,-0.3333333333333333,2,4,0,-0.9722222222222222,3,1,2,-0.4988998899889989,0.08255992252441288,0.6666666666666666,0,-0.3333333333333333,3,3,0,0.4444444444444444,0.0,2,0.5,0.8,2.0,-0.2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
987,0.9166666666666666,0,0.811965811965812,0.75,4,3,0,-0.027777777777777776,4,2,3,0.047304730473047306,-0.5875232023242676,-0.3333333333333333,1,0.8333333333333334,3,3,0,1.2222222222222223,0.0,4,2.3333333333333335,1.4,0.3333333333333333,0.8,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
913,0.6666666666666666,0,-0.21082621082621084,0.16666666666666666,2,2,0,-0.1111111111111111,3,1,1,-0.41254125412541254,-0.5270761036235978,-0.3333333333333333,1,-0.16666666666666666,3,4,0,-0.1111111111111111,-3.0,3,0.5,0.8,2.0,-0.4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1218,-0.08333333333333333,0,0.7863247863247863,0.8333333333333334,4,3,0,0.8055555555555556,3,2,1,0.7621928859552622,0.5638770075054474,0.3333333333333333,1,0.16666666666666666,3,4,3,0.6666666666666666,-1.0,3,0.3333333333333333,0.8,0.0,0.8,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
390,-0.8333333333333334,0,-0.4458689458689459,0.3333333333333333,2,1,0,-0.1388888888888889,3,2,1,-0.012467913458012467,0.7007505447502219,-0.3333333333333333,1,-0.16666666666666666,3,3,1,-0.4444444444444444,0.0,3,0.0,0.0,0.6666666666666666,0.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
